x_g,y_g,z_g,x_e,y_e,z_e,quat_g_w,quat_g_x,quat_g_y,quat_g_z,quat_e_w,quat_e_x,quat_e_y,quat_e_z,joint_1,joint_2,joint_3,joint_4,waypoint_idx,progress
0.5867775678634644,-0.03677753731608391,-0.07000001519918442,0.5888829827308655,-0.05466168001294136,-0.07132677733898163,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-27.858510971069336,58.01176071166992,0.9194663763046265,289,0.37836585708448395
0.5865654349327087,-0.036565396934747696,-0.07000001519918442,0.588554859161377,-0.05418810993432999,-0.07155762612819672,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.260379314422607,-27.858510971069336,58.11175537109375,0.9194663763046265,290,0.3790193640340838
0.5863533020019531,-0.03635329008102417,-0.07000001519918442,0.5885142683982849,-0.05462740734219551,-0.07155761122703552,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-27.858510971069336,58.11175537109375,0.9194663763046265,290,0.3796727766863519
0.5861411690711975,-0.03614114597439766,-0.07000001519918442,0.5877532958984375,-0.05411430820822716,-0.07096697390079498,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.260379314422607,-27.972192764282227,58.211639404296875,0.9194663763046265,291,0.3803263042205958
0.5859290361404419,-0.03592902049422264,-0.07000001519918442,0.5875045657157898,-0.0545337051153183,-0.07109634578227997,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-27.972192764282227,58.267974853515625,0.9194663763046265,291,0.3809797736603777
0.5857169032096863,-0.03571688011288643,-0.07000001519918442,0.5875045657157898,-0.0545337051153183,-0.07109634578227997,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-27.972192764282227,58.267974853515625,0.9194663763046265,292,0.3816332613322818
0.5855047702789307,-0.03550472855567932,-0.07000001519918442,0.5870817303657532,-0.0544944703578949,-0.07122355699539185,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-27.986276626586914,58.36780548095703,0.9194663763046265,292,0.38228676102822934
0.585292637348175,-0.0352926068007946,-0.07000001519918442,0.5870817303657532,-0.0544944703578949,-0.07122355699539185,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-27.986276626586914,58.36780548095703,0.9194663763046265,293,0.3829402147844679
0.5850805044174194,-0.03508047014474869,-0.07000001519918442,0.5857834815979004,-0.05437396094202995,-0.07081771641969681,1.0,0.0,0.0,0.0,0.9999592304229736,0.0,0.00902676209807396,0.0,-5.303150177001953,-28.100040435791016,58.52410888671875,1.0344048738479614,293,0.38359371813990045
0.5848683714866638,-0.03486834838986397,-0.07000001519918442,0.5857834815979004,-0.05437396094202995,-0.07081771641969681,1.0,0.0,0.0,0.0,0.9999592304229736,0.0,0.00902676209807396,0.0,-5.303150177001953,-28.100040435791016,58.52410888671875,1.0344048738479614,294,0.3842471924154505
0.5846562385559082,-0.03465621545910835,-0.07000001519918442,0.5857834815979004,-0.05437396094202995,-0.07081771641969681,1.0,0.0,0.0,0.0,0.9999592304229736,0.0,0.00902676209807396,0.0,-5.303150177001953,-28.100040435791016,58.52410888671875,1.0344048738479614,294,0.3849006957708979
0.5844441056251526,-0.034444086253643036,-0.07000001519918442,0.5854138731956482,-0.05433962494134903,-0.07104452699422836,1.0,0.0,0.0,0.0,0.9999592304229736,0.0,0.00902676209807396,0.0,-5.303150177001953,-28.100040435791016,58.623802185058594,1.0344048738479614,295,0.38555415436288987
0.5842318534851074,-0.03423183783888817,-0.07000001519918442,0.5854138731956482,-0.05433962494134903,-0.07104452699422836,1.0,0.0,0.0,0.0,0.9999592304229736,0.0,0.00902676209807396,0.0,-5.303150177001953,-28.100040435791016,58.623802185058594,1.0344048738479614,295,0.38620796629209003
0.5840198397636414,-0.034019798040390015,-0.07000001519918442,0.5854881405830383,-0.05434653162956238,-0.07111595571041107,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-28.100040435791016,58.680519104003906,0.9194663763046265,296,0.3868611562380164
0.5838077068328857,-0.03380768373608589,-0.07000001519918442,0.5847218036651611,-0.05383524298667908,-0.07052263617515564,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.260379314422607,-28.213762283325195,58.78018569946289,0.9194663763046265,296,0.3875145942453494
0.5835955142974854,-0.033595532178878784,-0.07000001519918442,0.584681510925293,-0.054271675646305084,-0.07052260637283325,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-28.213762283325195,58.78018569946289,0.9194663763046265,297,0.3881681556952738
0.5833834409713745,-0.03338342905044556,-0.07000001519918442,0.584681510925293,-0.054271675646305084,-0.07052260637283325,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-28.213762283325195,58.78018569946289,0.9194663763046265,297,0.3888215719416943
0.5831713080406189,-0.03317127376794815,-0.07000001519918442,0.584311306476593,-0.05423730984330177,-0.0707474946975708,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-28.213762283325195,58.87976837158203,0.9194663763046265,298,0.3894751079711915
0.5829591751098633,-0.03295915573835373,-0.07000001519918442,0.584139883518219,-0.05378164350986481,-0.07087574899196625,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.260379314422607,-28.213762283325195,58.936676025390625,0.9194663763046265,298,0.3901285157223588
0.5827470421791077,-0.03274703025817871,-0.07000001519918442,0.5837289690971375,-0.05418325960636139,-0.07109950482845306,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-28.213762283325195,59.03620910644531,0.9194663763046265,299,0.3907819742490033
0.582534909248352,-0.0325348898768425,-0.07000001519918442,0.5837289690971375,-0.05418325960636139,-0.07109950482845306,1.0,0.0,0.0,0.0,0.9999678134918213,0.0,0.00802377238869667,0.0,-5.303150177001953,-28.213762283325195,59.03620910644531,0.9194663763046265,299,0.39143548975918896
