trajectory_id,algorithm,data_source,calculation_time_s,execution_time_s,at_threshold_time_s,trajectory_waypoints,simulation_steps,planned_distance_m,executed_distance_m,max_tracking_error_m,avg_tracking_error_m,efficiency_ratio,relative_pos_gain,relative_rot_gain,ik_velocity_mode,ik_velocity_error_gain,ik_use_rotational_velocity,timestamp,speed_mps,dt,update_frequency,grid_resolution,safety_margin,use_3d,final_target_tolerance,orientation_tolerance,ik_method,ik_command_type,ik_use_relative_mode,wall_size_x,wall_size_y,wall_size_z,wall_pos_x,wall_pos_y,wall_pos_z,wall_rot_w,wall_rot_x,wall_rot_y,wall_rot_z
1,astar,real,20.193310737609863,48.120211362838745,15.670162200927734,4813,4813,0.44923844933509827,2.0881038937970233,0.02389558218419552,0.011282750941031634,4.648097011481433,1.0,1.0,True,200.0,True,2026-02-02T14:57:25,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
2,astar,real,13.704149007797241,21.870309829711914,16.87024736404419,2188,2188,0.4590798616409302,1.0854980094273232,0.032852716743946075,0.012735504000890366,2.36450800857901,1.0,1.0,True,200.0,True,2026-02-02T14:58:11,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
3,astar,real,22.303271293640137,20.760308504104614,15.750288009643555,2077,2077,0.4591906666755676,1.0436475876701339,0.02343718521296978,0.010832702545637465,2.2727979103449485,1.0,1.0,True,200.0,True,2026-02-02T14:59:04,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
4,astar,real,13.74791169166565,21.410231590270996,16.41015863418579,2142,2142,0.4590798616409302,1.0709320964498925,0.02918107621371746,0.012438848671595976,2.3327795138343994,1.0,1.0,True,200.0,True,2026-02-02T14:59:50,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
5,astar,real,24.961957454681396,21.180229663848877,16.130164861679077,2119,2119,0.4710482060909271,1.045930412640942,0.022010667249560356,0.011418393603427167,2.2204317925776045,1.0,1.0,True,200.0,True,2026-02-02T15:00:46,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
6,astar,real,13.717281579971313,20.620232343673706,15.620162010192871,2063,2063,0.4590798616409302,1.0790863481769932,0.02666829153895378,0.01233850947340388,2.350541677693982,1.0,1.0,True,200.0,True,2026-02-02T15:01:31,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
7,astar,real,22.440666437149048,28.5605947971344,15.740188360214233,2857,2857,0.4593568444252014,1.1893022990546642,0.022260069847106934,0.011469363679043105,2.5890597113946394,1.0,1.0,True,200.0,True,2026-02-02T15:02:32,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
8,astar,real,13.700814962387085,20.600217819213867,15.570158958435059,2061,2061,0.4590798616409302,1.03636230688398,0.03882244601845741,0.013206700508415875,2.2574771700497114,1.0,1.0,True,200.0,True,2026-02-02T15:03:16,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
9,astar,real,22.41573929786682,20.69024085998535,15.680160999298096,2070,2070,0.4591253995895386,1.0363998697152184,0.02704603597521782,0.01128754090193821,2.257335078045709,1.0,1.0,True,200.0,True,2026-02-02T15:04:10,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
10,astar,real,13.721725702285767,20.620668411254883,15.590200424194336,2063,2063,0.4590798616409302,1.0575384044853946,0.03056509606540203,0.012945753279962802,2.303604433235953,1.0,1.0,True,200.0,True,2026-02-02T15:04:54,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
11,astar,real,22.450138807296753,32.05046010017395,24.060611248016357,3206,3206,0.4593123495578766,1.4999167120921415,0.025452684611082077,0.012542721965810353,3.265570180152845,1.0,1.0,True,200.0,True,2026-02-02T15:05:59,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
12,astar,real,13.732311964035034,20.740227460861206,15.740155458450317,2075,2075,0.4590798616409302,1.0465245964481973,0.03103240393102169,0.012413714396015527,2.2796133829689476,1.0,1.0,True,200.0,True,2026-02-02T15:06:44,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
