trajectory_id,algorithm,data_source,calculation_time_s,execution_time_s,at_threshold_time_s,trajectory_waypoints,simulation_steps,planned_distance_m,executed_distance_m,max_tracking_error_m,avg_tracking_error_m,efficiency_ratio,relative_pos_gain,relative_rot_gain,ik_velocity_mode,ik_velocity_error_gain,ik_use_rotational_velocity,timestamp,speed_mps,dt,update_frequency,grid_resolution,safety_margin,use_3d,final_target_tolerance,orientation_tolerance,ik_method,ik_command_type,ik_use_relative_mode,wall_size_x,wall_size_y,wall_size_z,wall_pos_x,wall_pos_y,wall_pos_z,wall_rot_w,wall_rot_x,wall_rot_y,wall_rot_z
1,rrtstar,real,6.297494411468506,30.420222282409668,25.420149087905884,3043,3043,0.7624146938323975,1.9079795738294028,0.0441180095076561,0.012585869268384143,2.5025482709923166,1.0,1.0,True,200.0,True,2026-02-02T15:43:03,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
2,rrtstar,real,6.903740167617798,28.750207662582397,23.750154972076416,2876,2876,0.710768461227417,1.612572030234051,0.03687094897031784,0.013087265611116507,2.2687726287817003,1.0,1.0,True,200.0,True,2026-02-02T15:43:49,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
3,rrtstar,real,6.5463948249816895,39.340230226516724,17.770161867141724,3935,3935,0.5295994877815247,1.8175209263959076,0.02879779227077961,0.01096937629098979,3.4318781802630602,1.0,1.0,True,200.0,True,2026-02-02T15:44:45,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
4,rrtstar,real,6.631624937057495,26.740232467651367,21.730164766311646,2675,2675,0.6490899920463562,1.403607745427876,0.03509271889925003,0.01243376955294233,2.1624239514197194,1.0,1.0,True,200.0,True,2026-02-02T15:45:29,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
5,rrtstar,real,6.229996204376221,24.690213680267334,19.680164337158203,2470,2470,0.5770442485809326,1.325721589233746,0.040590833872556686,0.012509770511822994,2.297434889081662,1.0,1.0,True,200.0,True,2026-02-02T15:46:10,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
6,rrtstar,real,6.794032096862793,24.170215368270874,19.16016387939453,2418,2418,0.5679574608802795,1.2535644195945714,0.036127593368291855,0.01235372342410589,2.2071449112609014,1.0,1.0,True,200.0,True,2026-02-02T15:46:51,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
7,rrtstar,real,6.386992454528809,24.71023416519165,19.71014976501465,2472,2472,0.5911195278167725,1.3052048775872436,0.02196512743830681,0.011784166403278305,2.2080219247837367,1.0,1.0,True,200.0,True,2026-02-02T15:47:33,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
8,rrtstar,real,6.5891289710998535,24.260213375091553,19.250157594680786,2427,2427,0.5739936232566833,1.244985990241779,0.05744441971182823,0.013665922381732878,2.1689892357654914,1.0,1.0,True,200.0,True,2026-02-02T15:48:14,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
9,rrtstar,real,27.31306743621826,33.121062994003296,20.85036015510559,3313,3313,0.6254763603210449,1.8813910997793268,0.04022880643606186,0.011808881292472699,3.0079331836196737,1.0,1.0,True,200.0,True,2026-02-02T15:49:24,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
10,rrtstar,real,7.210817813873291,23.020231246948242,18.020156145095825,2303,2303,0.5298447608947754,1.1322703265077214,0.04878053441643715,0.012083659018298892,2.1369850380243447,1.0,1.0,True,200.0,True,2026-02-02T15:50:05,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
11,rrtstar,real,6.52829647064209,26.921414613723755,21.920169591903687,2693,2693,0.646864116191864,1.6457733168442488,0.028970347717404366,0.011938651094166095,2.5442334419986623,1.0,1.0,True,200.0,True,2026-02-02T15:50:49,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
12,rrtstar,real,10.608495473861694,35.550270318984985,26.5302894115448,3556,3556,0.78181391954422,1.718318089376119,0.032275669276714325,0.01238429919530164,2.197860701147224,1.0,1.0,True,200.0,True,2026-02-02T15:51:45,0.03,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
