trajectory_id,algorithm,data_source,calculation_time_s,execution_time_s,at_threshold_time_s,trajectory_waypoints,simulation_steps,planned_distance_m,executed_distance_m,max_tracking_error_m,avg_tracking_error_m,efficiency_ratio,relative_pos_gain,relative_rot_gain,ik_velocity_mode,ik_velocity_error_gain,ik_use_rotational_velocity,timestamp,speed_mps,dt,update_frequency,grid_resolution,safety_margin,use_3d,final_target_tolerance,orientation_tolerance,ik_method,ik_command_type,ik_use_relative_mode,wall_size_x,wall_size_y,wall_size_z,wall_pos_x,wall_pos_y,wall_pos_z,wall_rot_w,wall_rot_x,wall_rot_y,wall_rot_z
1,prmplane,real,5.770614862442017,32.350226163864136,8.400163412094116,3236,3236,0.453962117433548,2.552827265105833,0.034459877759218216,0.012733014067437078,5.623436773839442,1.0,1.0,True,200.0,True,2026-01-31T19:35:54,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
2,prmplane,real,5.619692087173462,12.710268259048462,7.610172271728516,1272,1272,0.4419752061367035,1.087369067160978,0.05042978376150131,0.014628346471251216,2.4602490186398676,1.0,1.0,True,200.0,True,2026-01-31T19:36:23,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
3,prmplane,real,5.531467914581299,36.89025831222534,11.21015977859497,3690,3690,0.47893619537353516,2.8157321051757442,0.05167720094323158,0.012422884017485257,5.879138249260278,1.0,1.0,True,200.0,True,2026-01-31T19:37:15,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
4,prmplane,real,5.601853847503662,12.9602530002594,7.960158824920654,1297,1297,0.45804721117019653,1.1214738373269881,0.05831838771700859,0.01643941838311501,2.4483804507004896,1.0,1.0,True,200.0,True,2026-01-31T19:37:44,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
5,prmplane,real,5.697785377502441,13.230218648910522,8.190158128738403,1324,1324,0.46779119968414307,1.2715038376149046,0.04021364077925682,0.014015708597659365,2.7181012350669183,1.0,1.0,True,200.0,True,2026-01-31T19:38:13,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
6,prmplane,real,5.576756000518799,12.310231447219849,7.310148000717163,1232,1232,0.42300114035606384,1.0913517773438848,0.05390559136867523,0.016588181297407432,2.5800208870009964,1.0,1.0,True,200.0,True,2026-01-31T19:38:41,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
7,prmplane,real,5.509436368942261,12.62022590637207,7.620155096054077,1263,1263,0.4372774064540863,1.0830865893440595,0.02744409069418907,0.012944057096855498,2.476886693339329,1.0,1.0,True,200.0,True,2026-01-31T19:39:09,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
8,prmplane,real,5.619116306304932,12.930232524871826,7.930145025253296,1294,1294,0.45964041352272034,1.1258303065931017,0.049418799579143524,0.015004238563948174,2.4493718860894966,1.0,1.0,True,200.0,True,2026-01-31T19:39:38,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
9,prmplane,real,5.711303949356079,22.15021800994873,7.70014500617981,2216,2216,0.4433586001396179,1.7598636385655908,0.03052832931280136,0.012433964322816618,3.9693910031549917,1.0,1.0,True,200.0,True,2026-01-31T19:40:16,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
10,prmplane,real,5.536503314971924,12.470230340957642,7.34016227722168,1248,1248,0.42253419756889343,1.0237588131489366,0.06278261542320251,0.01760681470123251,2.422901670537601,1.0,1.0,True,200.0,True,2026-01-31T19:40:44,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
11,prmplane,real,5.5499913692474365,22.930212259292603,7.800146102905273,2294,2294,0.43140870332717896,1.9400788292953166,0.038016702979803085,0.012146775958011757,4.497078557601484,1.0,1.0,True,200.0,True,2026-01-31T19:41:23,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
12,prmplane,real,5.662342548370361,13.880213737487793,8.82014775276184,1389,1389,0.49901652336120605,1.148040552146906,0.054895076900720596,0.0158410168425874,2.300606289375138,1.0,1.0,True,200.0,True,2026-01-31T19:41:53,0.06,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
