x_g,y_g,z_g,x_e,y_e,z_e,quat_g_w,quat_g_x,quat_g_y,quat_g_z,quat_e_w,quat_e_x,quat_e_y,quat_e_z,joint_1,joint_2,joint_3,joint_4,waypoint_idx,progress
0.42800483107566833,0.07351120561361313,-0.21084193885326385,0.4272608458995819,0.06524092704057693,-0.20190942287445068,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.681757926940918,-14.53822135925293,105.16864013671875,1.1621429920196533,0,1.7242211995608807e-08
0.42811816930770874,0.07342788577079773,-0.21069957315921783,0.42702171206474304,0.06487828493118286,-0.20183035731315613,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.63898754119873,-14.53822135925293,105.23776245117188,1.1621429920196533,0,0.0004050195600713429
0.428231418132782,0.0733446255326271,-0.21055734157562256,0.42711806297302246,0.0642407014966011,-0.20183034241199493,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.553459167480469,-14.53822135925293,105.23776245117188,1.1621429920196533,1,0.0008096980804448968
0.4283446669578552,0.07326135784387589,-0.2104150801897049,0.4270700216293335,0.0645594671368599,-0.20183034241199493,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.596230506896973,-14.538235664367676,105.23776245117188,1.1621429920196533,1,0.001214437312847037
0.42845794558525085,0.07317807525396347,-0.21027281880378723,0.4271629750728607,0.06587869673967361,-0.20190943777561188,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.767298698425293,-14.53822135925293,105.16864013671875,1.1621429920196533,2,0.0016192177485081045
0.4285711944103241,0.07309481501579285,-0.21013055741786957,0.42681291699409485,0.0681096762418747,-0.20190946757793427,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,9.066666603088379,-14.53822135925293,105.16864013671875,1.1621429920196533,2,0.0020239412361900593
0.42868444323539734,0.07301154732704163,-0.2099882960319519,0.42681291699409485,0.0681096762418747,-0.20190946757793427,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,9.066666603088379,-14.53822135925293,105.16864013671875,1.1621429920196533,3,0.0024286849613621223
0.4287976920604706,0.0729282796382904,-0.20984603464603424,0.4269643723964691,0.06715375930070877,-0.20190943777561188,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.93836784362793,-14.53822135925293,105.16864013671875,1.1621429920196533,3,0.0028334256912560724
0.4289109408855438,0.07284499704837799,-0.2097037434577942,0.4272608458995819,0.06524092704057693,-0.20190942287445068,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.681757926940918,-14.53822135925293,105.16864013671875,1.1621429920196533,4,0.003238200136655407
0.42902418971061707,0.07276173681020737,-0.2095615118741989,0.4272608458995819,0.06524092704057693,-0.20190942287445068,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.681757926940918,-14.53822135925293,105.16864013671875,1.1621429920196533,4,0.0036428966278141597
0.4291374683380127,0.07267846912145615,-0.20941925048828125,0.42730942368507385,0.06492197513580322,-0.20190945267677307,1.0,0.0,0.0,0.0,0.9999485611915588,0.0,0.010141436941921711,0.0,8.63898754119873,-14.53822135925293,105.16864013671875,1.1621429920196533,5,0.004047656097559162
0.42925071716308594,0.07259519398212433,-0.2092769742012024,0.4275466799736023,0.06528455764055252,-0.20185211300849915,1.0,0.0,0.0,0.0,0.999958336353302,0.0,0.009127609431743622,0.0,8.681757926940918,-14.53822135925293,105.16864013671875,1.0459614992141724,5,0.004452415567304164
0.4293639659881592,0.07251192629337311,-0.20913472771644592,0.4272499978542328,0.06719869375228882,-0.20185211300849915,1.0,0.0,0.0,0.0,0.999958336353302,0.0,0.009127490222454071,0.0,8.93836784362793,-14.53822135925293,105.16864013671875,1.045947790145874,6,0.004857144316821895
0.4294772446155548,0.07242865860462189,-0.20899245142936707,0.42744868993759155,0.06592274457216263,-0.20185212790966034,1.0,0.0,0.0,0.0,0.999958336353302,0.0,0.009127490222454071,0.0,8.767298698425293,-14.53822135925293,105.16864013671875,1.045947790145874,6,0.0052619060126319105
0.42959052324295044,0.07234538346529007,-0.2088501751422882,0.4277344346046448,0.06596681475639343,-0.20179420709609985,1.0,0.0,0.0,0.0,0.999967098236084,0.0,0.008113294839859009,0.0,8.767298698425293,-14.53822135925293,105.16864013671875,0.9297253489494324,7,0.005666684991146572
0.4297037720680237,0.07226211577653885,-0.20870792865753174,0.427585631608963,0.06692444533109665,-0.20179420709609985,1.0,0.0,0.0,0.0,0.999967098236084,0.0,0.008113294839859009,0.0,8.895597457885742,-14.53822135925293,105.16864013671875,0.9297253489494324,7,0.006071407709909919
0.4298170208930969,0.07217884808778763,-0.20856566727161407,0.42782101035118103,0.06728846579790115,-0.201735720038414,1.0,0.0,0.0,0.0,0.99997478723526,0.0,0.0070992112159729,0.0,8.93836784362793,-14.53822135925293,105.16864013671875,0.8135164976119995,8,0.0064761446757543965
0.42993026971817017,0.07209558039903641,-0.2084234058856964,0.428069144487381,0.06569130718708038,-0.2017357498407364,1.0,0.0,0.0,0.0,0.99997478723526,0.0,0.0070992112159729,0.0,8.724528312683105,-14.538235664367676,105.16864013671875,0.8135164976119995,8,0.006880877189321601
