trajectory_id,algorithm,data_source,calculation_time_s,execution_time_s,at_threshold_time_s,trajectory_waypoints,simulation_steps,planned_distance_m,executed_distance_m,max_tracking_error_m,avg_tracking_error_m,efficiency_ratio,relative_pos_gain,relative_rot_gain,ik_velocity_mode,ik_velocity_error_gain,ik_use_rotational_velocity,timestamp,speed_mps,dt,update_frequency,grid_resolution,safety_margin,use_3d,final_target_tolerance,orientation_tolerance,ik_method,ik_command_type,ik_use_relative_mode,wall_size_x,wall_size_y,wall_size_z,wall_pos_x,wall_pos_y,wall_pos_z,wall_rot_w,wall_rot_x,wall_rot_y,wall_rot_z
1,prmplane,real,5.733195543289185,12.16023302078247,7.1601479053497314,1217,1217,0.483346164226532,1.069451527202645,0.038839392364025116,0.01643600303711463,2.2125995949797597,1.0,1.0,True,200.0,True,2026-01-31T19:43:20,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
2,prmplane,real,5.555170059204102,11.420243978500366,6.410164833068848,1143,1143,0.4245152473449707,0.7920170255545074,0.06436540186405182,0.019658807131004694,1.8656974761401124,1.0,1.0,True,200.0,True,2026-01-31T19:43:47,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
3,prmplane,real,5.777530193328857,19.630207777023315,6.950146198272705,1964,1964,0.4457801282405853,0.9665529193516704,0.039543844759464264,0.014995678091709087,2.1682279180242565,1.0,1.0,True,200.0,True,2026-01-31T19:44:23,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
4,prmplane,real,5.586164712905884,11.800218105316162,6.760157108306885,1181,1181,0.4514855146408081,0.9187868337454645,0.06850415468215942,0.01921630652602068,2.035030591128557,1.0,1.0,True,200.0,True,2026-01-31T19:44:50,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
5,prmplane,real,5.671652555465698,21.910224676132202,6.730160474777222,2192,2192,0.43084269762039185,1.673619099651468,0.04070882871747017,0.013698221909572254,3.8845246975174805,1.0,1.0,True,200.0,True,2026-01-31T19:45:28,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
6,prmplane,real,5.53420090675354,11.620233297348022,6.620156764984131,1163,1163,0.44321730732917786,0.8372238823152074,0.06289049237966537,0.019576660261320485,1.888969289941109,1.0,1.0,True,200.0,True,2026-01-31T19:45:55,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
7,prmplane,real,5.755903959274292,26.730204105377197,6.3801589012146,2674,2674,0.4247300326824188,1.2966989940580405,0.03730633854866028,0.01314179050591938,3.052995772087571,1.0,1.0,True,200.0,True,2026-01-31T19:46:38,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
8,prmplane,real,5.72320556640625,11.710224151611328,6.710159540176392,1172,1172,0.4410130977630615,0.9343916014409004,0.04621553048491478,0.017502698101303556,2.118738890478285,1.0,1.0,True,200.0,True,2026-01-31T19:47:06,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
9,prmplane,real,5.733559846878052,21.030202388763428,6.650162696838379,2104,2104,0.43545639514923096,1.0306526481130902,0.032933492213487625,0.01400269377485764,2.3668331883376874,1.0,1.0,True,200.0,True,2026-01-31T19:47:43,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
10,prmplane,real,5.740401983261108,11.990209341049194,6.9801836013793945,1200,1200,0.4672589898109436,0.9594876130117171,0.06415890902280807,0.01995376257439299,2.053438529668381,1.0,1.0,True,200.0,True,2026-01-31T19:48:10,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
11,prmplane,real,5.693525075912476,21.640214681625366,6.890152454376221,2165,2165,0.44832292199134827,1.745300237258924,0.04691663384437561,0.013726132076801453,3.8929533861590166,1.0,1.0,True,200.0,True,2026-01-31T19:48:48,0.07,0.02,100.0,0.02,0.06,True,0.01,0.0872665,dls,pose,True,0.03,0.5,0.6,0.55,0.0,-0.45,0.985,0.0,0.0,-0.174
