x_g,y_g,z_g,x_e,y_e,z_e,quat_g_w,quat_g_x,quat_g_y,quat_g_z,quat_e_w,quat_e_x,quat_e_y,quat_e_z,joint_1,joint_2,joint_3,joint_4,waypoint_idx,progress
0.6313596963882446,-0.07599849253892899,-0.17048795521259308,0.626276969909668,-0.06946871429681778,-0.15092292428016663,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050399340689182,0.0,-6.329563617706299,-16.946300506591797,56.94108963012695,0.5787355899810791,417,0.9337306830917518
0.6313366889953613,-0.07598160207271576,-0.1709873527288437,0.6265472769737244,-0.06949875503778458,-0.15181878209114075,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050399340689182,0.0,-6.329563617706299,-16.831689834594727,56.94108963012695,0.5787355899810791,417,0.9348520650638493
0.631313681602478,-0.07596471905708313,-0.1714862734079361,0.6267637610435486,-0.0699964240193367,-0.15271520614624023,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050518549978733,0.0,-6.3723344802856445,-16.717065811157227,56.94108963012695,0.5787492394447327,418,0.9359723923613322
0.6312907338142395,-0.0759478285908699,-0.1719854176044464,0.6268675923347473,-0.06906066834926605,-0.15271519124507904,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050399340689182,0.0,-6.286806583404541,-16.717065811157227,56.94108963012695,0.5787355899810791,418,0.9370932470526011
0.6312676668167114,-0.07593093067407608,-0.1724848449230194,0.6267637610435486,-0.0699964240193367,-0.15271520614624023,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050518549978733,0.0,-6.3723344802856445,-16.717065811157227,56.94108963012695,0.5787492394447327,419,0.9382147056954762
0.6312447190284729,-0.07591405510902405,-0.172983780503273,0.6269780993461609,-0.07049424946308136,-0.15361225605010986,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050399340689182,0.0,-6.415104866027832,-16.602428436279297,56.94108963012695,0.5787355899810791,419,0.9393350745796463
0.6312217116355896,-0.07589715719223022,-0.17348302900791168,0.6268721222877502,-0.07143023610115051,-0.15361224114894867,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050399340689182,0.0,-6.5006327629089355,-16.602428436279297,56.94108963012695,0.5787355899810791,420,0.9404561221810119
0.6311987042427063,-0.0758802741765976,-0.17398203909397125,0.6268659830093384,-0.07380048930644989,-0.15450997650623322,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050399340689182,0.0,-6.71447229385376,-16.487775802612305,56.94111633300781,0.5787355899810791,420,0.9415766488907805
0.631175696849823,-0.07586339116096497,-0.17448130249977112,0.6267551779747009,-0.07473612576723099,-0.15451005101203918,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.005050399340689182,0.0,-6.800013542175293,-16.487775802612305,56.94111633300781,0.5787355899810791,421,0.9426977526503427
0.6311526894569397,-0.07584650069475174,-0.1749805063009262,0.626907229423523,-0.07570355385541916,-0.15540795028209686,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.0050453925505280495,0.0,-6.885540962219238,-16.373125076293945,56.94111633300781,0.5781618356704712,421,0.943818708896464
0.6311296820640564,-0.07582961022853851,-0.1754797250032425,0.6268506050109863,-0.07617160677909851,-0.15540781617164612,1.0,0.0,0.0,0.0,0.9999872446060181,0.0,0.0050453925505280495,0.0,-6.928311824798584,-16.373138427734375,56.94108963012695,0.5781618356704712,422,0.9449397047115345
0.6311066746711731,-0.07581271976232529,-0.17597897350788116,0.627339780330658,-0.07670600712299347,-0.15624675154685974,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-6.971055030822754,-16.258472442626953,56.94108963012695,0.46252673864364624,422,0.9460607440180727
0.6310836672782898,-0.07579582929611206,-0.1764782816171646,0.6275990009307861,-0.0767376720905304,-0.15714608132839203,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-6.971055030822754,-16.143821716308594,56.94111633300781,0.46252673864364624,423,0.9471819744416613
0.6310607194900513,-0.07577893882989883,-0.17697732150554657,0.6275990009307861,-0.0767376720905304,-0.15714608132839203,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-6.971055030822754,-16.143821716308594,56.94111633300781,0.46252673864364624,423,0.9483025736749977
0.631037712097168,-0.0757620558142662,-0.17747633159160614,0.6275991201400757,-0.07673778384923935,-0.15714609622955322,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-6.971055030822754,-16.143808364868164,56.94108963012695,0.46252673864364624,424,0.949423106549714
0.6310147047042847,-0.07574517279863358,-0.17797543108463287,0.6277993321418762,-0.07723787426948547,-0.15804597735404968,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-7.013825416564941,-16.029155731201172,56.94108963012695,0.46252673864364624,424,0.9505438367064285
0.6309916973114014,-0.07572827488183975,-0.17847482860088348,0.6277993321418762,-0.07723787426948547,-0.15804597735404968,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-7.013825416564941,-16.029155731201172,56.94108963012695,0.46252673864364624,425,0.951665220584122
0.6309687495231628,-0.07571139186620712,-0.17897389829158783,0.6284205913543701,-0.07731439173221588,-0.1587062031030655,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-7.013825416564941,-15.914490699768066,56.840328216552734,0.46252673864364624,425,0.9527858862878125
0.6309457421302795,-0.0756944939494133,-0.1794731765985489,0.6286745667457581,-0.0773455873131752,-0.15960724651813507,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-7.013825416564941,-15.799825668334961,56.840328216552734,0.46252673864364624,426,0.9539069879174948
0.6309227347373962,-0.07567761093378067,-0.179972305893898,0.6287320852279663,-0.07687624543905258,-0.15960733592510223,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-6.971055030822754,-15.799825668334961,56.840328216552734,0.46252673864364624,426,0.9550277968752745
0.6308997273445129,-0.07566071301698685,-0.18047165870666504,0.6289268732070923,-0.07737661898136139,-0.1605089157819748,1.0,0.0,0.0,0.0,0.9999918341636658,0.0,0.004036296159029007,0.0,-7.013825416564941,-15.68511962890625,56.840328216552734,0.46252673864364624,427,0.9561490895098655
